Unnamed: 0,home_team,away_team,result_full,result_ht,Match Excitement,Home Team Rating,Away Team Rating,home_possession,away_possession,Home Team Off Target Shots,home_shots_on_target,home_shots,home_tackles,home_corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,home_clearances,home_fouls_conceded,home_yellow_cards,Home Team Second Yellow Cards,home_red_cards,away_shots,away_shots_on_target,away_shots,away_tackles,away_corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,away_clearances,away_fouls_conceded,away_yellow_cards,Away Team Second Yellow Cards,away_red_cards,goal_home_ft,goal_away_ft,Home Team Goals Conceeded,Away Team Goals Conceeded,season,home_shots,sg_match_ft
1622,VALENCIA,GIRONA,0-1,0-0,4.8,5.6,6.5,53,47,12.0,9.0,27.0,6.0,11.0,20.0,83.0,24.0,8.0,14.0,4.0,0.0,0.0,1.0,3.0,5.0,1.0,2.0,13.0,79.0,11.0,29.0,13.0,4.0,0.0,0.0,0,1,1,0,2018,21.0,-1
1623,RAYO VALLECANO,BARCELONA,2-3,1-1,8.5,5.6,6.7,30,70,6.0,5.0,11.0,0.0,3.0,17.0,78.0,5.0,20.0,23.0,4.0,0.0,0.0,4.0,5.0,10.0,1.0,1.0,17.0,87.0,12.0,13.0,11.0,2.0,0.0,0.0,2,3,3,2,2018,11.0,-1
1624,EIBAR,ALAVÉS,2-1,0-1,7.9,6.5,5.0,72,28,9.0,7.0,22.0,6.0,12.0,29.0,84.0,28.0,9.0,11.0,3.0,0.0,1.0,5.0,3.0,9.0,1.0,1.0,19.0,59.0,25.0,49.0,7.0,0.0,0.0,1.0,2,1,1,2,2018,16.0,1
1625,VILLARREAL,LEVANTE,1-1,0-0,5.0,6.5,6.1,58,42,14.0,4.0,23.0,5.0,5.0,21.0,80.0,15.0,6.0,14.0,3.0,0.0,0.0,5.0,2.0,13.0,6.0,4.0,16.0,76.0,16.0,36.0,10.0,3.0,0.0,0.0,1,1,1,1,2018,18.0,0
1626,REAL SOCIEDAD,SEVILLA FC,0-0,0-0,2.3,6.3,6.5,52,48,5.0,1.0,11.0,5.0,7.0,27.0,82.0,14.0,17.0,8.0,1.0,0.0,0.0,5.0,1.0,8.0,2.0,7.0,18.0,82.0,13.0,27.0,17.0,3.0,0.0,0.0,0,0,0,0,2018,6.0,0
1627,HUESCA,GETAFE,1-1,0-0,5.1,6.2,5.1,54,46,5.0,7.0,18.0,6.0,10.0,23.0,62.0,26.0,27.0,18.0,5.0,0.0,0.0,4.0,2.0,8.0,2.0,2.0,33.0,58.0,37.0,31.0,13.0,3.0,0.0,0.0,1,1,1,1,2018,12.0,0
1628,REAL BETIS,CELTA,3-3,1-0,9.8,6.1,6.7,59,41,7.0,6.0,14.0,1.0,4.0,19.0,84.0,15.0,11.0,12.0,4.0,0.0,0.0,4.0,8.0,15.0,3.0,4.0,33.0,77.0,8.0,15.0,11.0,2.0,0.0,0.0,3,3,3,3,2018,13.0,0
1629,ESPANYOL,ATHLETIC,1-0,1-0,3.1,6.7,6.0,41,59,5.0,3.0,8.0,0.0,2.0,23.0,78.0,13.0,24.0,15.0,1.0,0.0,0.0,5.0,2.0,10.0,3.0,1.0,18.0,82.0,16.0,16.0,13.0,3.0,0.0,0.0,1,0,0,1,2018,8.0,1
1630,LEVANTE,REAL SOCIEDAD,1-3,1-0,6.1,5.1,7.6,47,53,7.0,2.0,17.0,8.0,6.0,19.0,80.0,12.0,12.0,17.0,6.0,0.0,0.0,5.0,4.0,15.0,6.0,4.0,29.0,81.0,9.0,28.0,12.0,1.0,0.0,0.0,1,3,3,1,2018,9.0,-2
1631,VALLADOLID,EIBAR,0-0,0-0,2.9,5.6,6.6,50,50,7.0,1.0,9.0,1.0,4.0,26.0,76.0,16.0,14.0,16.0,2.0,0.0,0.0,7.0,6.0,16.0,3.0,4.0,16.0,76.0,20.0,14.0,15.0,3.0,1.0,0.0,0,0,0,0,2018,8.0,0
1632,GETAFE,VALENCIA,0-1,0-0,4.4,4.8,6.4,38,62,12.0,3.0,17.0,2.0,6.0,16.0,65.0,19.0,19.0,23.0,2.0,1.0,0.0,4.0,3.0,7.0,0.0,4.0,19.0,79.0,17.0,23.0,8.0,3.0,0.0,0.0,0,1,1,0,2018,15.0,-1
1633,ATLETICO MADRID,ATHLETIC,3-2,0-1,8.2,6.5,5.5,51,49,2.0,3.0,9.0,4.0,12.0,20.0,77.0,15.0,18.0,8.0,5.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,19.0,78.0,26.0,22.0,15.0,4.0,0.0,0.0,3,2,2,3,2018,5.0,1
1634,GIRONA,LEGANÉS,0-0,0-0,2.4,6.7,5.8,59,41,5.0,0.0,5.0,0.0,0.0,28.0,82.0,22.0,35.0,13.0,1.0,0.0,0.0,4.0,2.0,11.0,5.0,6.0,27.0,73.0,37.0,29.0,13.0,4.0,0.0,0.0,0,0,0,0,2018,5.0,0
1635,ALAVÉS,HUESCA,2-1,1-1,5.2,6.4,5.6,50,50,4.0,5.0,13.0,4.0,5.0,21.0,73.0,34.0,29.0,20.0,3.0,0.0,0.0,3.0,2.0,9.0,4.0,4.0,22.0,74.0,23.0,26.0,13.0,4.0,0.0,0.0,2,1,1,2,2018,9.0,1
1636,BARCELONA,REAL BETIS,3-4,0-2,10.0,5.3,7.3,54,46,10.0,5.0,20.0,5.0,10.0,23.0,85.0,12.0,6.0,13.0,3.0,1.0,0.0,5.0,8.0,15.0,2.0,5.0,6.0,83.0,11.0,25.0,11.0,2.0,0.0,0.0,3,4,4,3,2018,15.0,-1
1637,RAYO VALLECANO,VILLARREAL,2-2,1-1,8.3,6.5,5.8,59,41,5.0,7.0,15.0,3.0,8.0,25.0,83.0,15.0,21.0,7.0,1.0,0.0,0.0,4.0,5.0,11.0,2.0,4.0,18.0,81.0,10.0,27.0,12.0,2.0,1.0,0.0,2,2,2,2,2018,12.0,0
1638,SEVILLA FC,ESPANYOL,2-1,0-1,7.9,6.7,5.3,51,49,9.0,10.0,23.0,4.0,6.0,18.0,83.0,13.0,13.0,18.0,4.0,0.0,0.0,5.0,7.0,14.0,2.0,3.0,14.0,81.0,14.0,20.0,10.0,2.0,0.0,0.0,2,1,1,2,2018,19.0,1
1639,CELTA,REAL MADRID,2-4,0-1,9.8,4.8,7.1,52,48,5.0,4.0,16.0,7.0,5.0,14.0,86.0,9.0,7.0,19.0,3.0,1.0,0.0,9.0,5.0,14.0,0.0,1.0,17.0,85.0,15.0,19.0,13.0,2.0,0.0,0.0,2,4,4,2,2018,9.0,-2
1640,LEGANÉS,ALAVÉS,1-0,1-0,3.2,6.7,5.8,49,51,4.0,6.0,13.0,3.0,5.0,36.0,73.0,23.0,24.0,10.0,2.0,0.0,0.0,4.0,2.0,7.0,1.0,3.0,25.0,71.0,19.0,22.0,13.0,4.0,0.0,0.0,1,0,0,1,2018,10.0,1
1641,EIBAR,REAL MADRID,3-0,1-0,5.5,7.6,5.1,39,61,6.0,8.0,14.0,0.0,5.0,25.0,71.0,17.0,9.0,17.0,2.0,0.0,0.0,4.0,3.0,9.0,2.0,4.0,19.0,82.0,21.0,14.0,8.0,1.0,0.0,0.0,3,0,0,3,2018,14.0,3
1642,VALENCIA,RAYO VALLECANO,3-0,1-0,6.2,7.9,5.0,50,50,3.0,10.0,13.0,0.0,6.0,16.0,83.0,7.0,18.0,15.0,2.0,0.0,0.0,5.0,3.0,13.0,5.0,5.0,22.0,81.0,9.0,11.0,14.0,3.0,1.0,0.0,3,0,0,3,2018,13.0,3
1643,HUESCA,LEVANTE,2-2,1-1,9.1,7.2,5.2,50,50,10.0,12.0,32.0,10.0,7.0,20.0,78.0,16.0,8.0,11.0,3.0,1.0,0.0,2.0,3.0,5.0,0.0,2.0,18.0,73.0,26.0,25.0,8.0,3.0,0.0,0.0,2,2,2,2,2018,22.0,0
1644,ATLETICO MADRID,BARCELONA,1-1,0-0,4.3,6.3,7.0,30,70,2.0,1.0,3.0,0.0,2.0,18.0,79.0,7.0,25.0,19.0,5.0,0.0,0.0,2.0,2.0,8.0,4.0,8.0,8.0,91.0,8.0,15.0,12.0,3.0,0.0,0.0,1,1,1,1,2018,3.0,0
1645,ATHLETIC,GETAFE,1-1,0-0,4.0,6.2,5.9,65,35,2.0,4.0,8.0,2.0,2.0,32.0,77.0,34.0,24.0,10.0,5.0,0.0,0.0,7.0,2.0,16.0,7.0,2.0,24.0,63.0,20.0,30.0,12.0,4.0,0.0,0.0,1,1,1,1,2018,6.0,0
1646,SEVILLA FC,VALLADOLID,1-0,1-0,4.4,6.7,5.9,49,51,4.0,9.0,17.0,4.0,8.0,15.0,78.0,22.0,13.0,15.0,3.0,0.0,0.0,2.0,5.0,13.0,6.0,6.0,16.0,79.0,15.0,22.0,15.0,3.0,0.0,0.0,1,0,0,1,2018,13.0,1
1647,ESPANYOL,GIRONA,1-3,0-2,7.9,4.8,8.0,60,40,3.0,10.0,18.0,5.0,8.0,17.0,85.0,9.0,12.0,16.0,3.0,0.0,0.0,2.0,11.0,16.0,3.0,3.0,7.0,80.0,11.0,27.0,14.0,4.0,0.0,0.0,1,3,3,1,2018,13.0,-2
1648,VILLARREAL,REAL BETIS,2-1,0-0,6.8,6.9,6.1,36,64,3.0,8.0,13.0,2.0,5.0,11.0,83.0,9.0,12.0,15.0,2.0,0.0,0.0,4.0,6.0,13.0,3.0,4.0,17.0,92.0,7.0,10.0,13.0,1.0,0.0,0.0,2,1,1,2,2018,11.0,1
1649,REAL SOCIEDAD,CELTA,2-1,1-0,6.0,6.9,5.6,48,52,2.0,8.0,15.0,5.0,6.0,22.0,82.0,14.0,10.0,12.0,2.0,0.0,0.0,1.0,2.0,6.0,3.0,2.0,19.0,84.0,9.0,15.0,14.0,2.0,0.0,0.0,2,1,1,2,2018,10.0,1
1650,RAYO VALLECANO,EIBAR,1-0,0-0,3.0,6.5,5.4,36,64,2.0,2.0,5.0,1.0,1.0,18.0,57.0,34.0,51.0,15.0,5.0,0.0,0.0,7.0,5.0,13.0,1.0,4.0,35.0,73.0,28.0,9.0,12.0,3.0,0.0,0.0,1,0,0,1,2018,4.0,1
1651,CELTA,HUESCA,2-0,1-0,3.8,6.9,5.6,59,41,4.0,5.0,12.0,3.0,4.0,15.0,80.0,28.0,24.0,14.0,2.0,0.0,0.0,2.0,3.0,8.0,3.0,4.0,29.0,68.0,10.0,13.0,14.0,3.0,0.0,0.0,2,0,0,2,2018,9.0,2
1652,VALLADOLID,LEGANÉS,2-4,0-2,8.9,5.5,6.9,67,33,9.0,6.0,21.0,6.0,6.0,20.0,88.0,11.0,10.0,5.0,0.0,0.0,0.0,5.0,5.0,14.0,4.0,5.0,16.0,75.0,27.0,27.0,13.0,3.0,0.0,0.0,2,4,4,2,2018,15.0,-2
1653,GETAFE,ESPANYOL,3-0,0-0,4.9,7.1,5.2,41,59,2.0,5.0,14.0,7.0,7.0,27.0,70.0,20.0,14.0,17.0,3.0,0.0,0.0,3.0,2.0,8.0,3.0,4.0,27.0,77.0,21.0,14.0,16.0,2.0,0.0,0.0,3,0,0,3,2018,7.0,3
1654,REAL MADRID,VALENCIA,2-0,1-0,4.2,7.6,5.5,60,40,6.0,4.0,13.0,3.0,2.0,21.0,90.0,12.0,12.0,11.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0,2.0,19.0,83.0,9.0,16.0,10.0,3.0,0.0,0.0,2,0,0,2,2018,10.0,2
1655,REAL BETIS,REAL SOCIEDAD,1-0,1-0,3.4,6.6,6.0,58,42,2.0,4.0,6.0,0.0,6.0,16.0,83.0,13.0,13.0,18.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,4.0,19.0,83.0,12.0,17.0,18.0,2.0,0.0,0.0,1,0,0,1,2018,6.0,1
1656,GIRONA,ATLETICO MADRID,1-1,1-0,5.3,6.3,5.9,44,56,6.0,3.0,13.0,4.0,2.0,16.0,81.0,19.0,25.0,8.0,0.0,0.0,0.0,8.0,3.0,17.0,6.0,9.0,21.0,84.0,13.0,23.0,16.0,5.0,0.0,0.0,1,1,1,1,2018,9.0,0
1657,BARCELONA,VILLARREAL,2-0,1-0,5.5,7.5,5.2,62,38,4.0,7.0,15.0,4.0,11.0,16.0,91.0,8.0,11.0,9.0,2.0,0.0,0.0,4.0,2.0,12.0,6.0,1.0,12.0,85.0,6.0,13.0,17.0,4.0,0.0,0.0,2,0,0,2,2018,11.0,2
1658,ALAVÉS,SEVILLA FC,1-1,1-0,4.2,6.1,6.1,45,55,5.0,3.0,10.0,2.0,2.0,23.0,72.0,18.0,24.0,21.0,3.0,0.0,0.0,10.0,3.0,14.0,1.0,5.0,19.0,75.0,25.0,22.0,14.0,3.0,0.0,0.0,1,1,1,1,2018,8.0,0
1659,LEVANTE,ATHLETIC,3-0,1-0,5.5,7.4,5.0,46,54,8.0,7.0,17.0,2.0,2.0,20.0,77.0,14.0,26.0,11.0,3.0,0.0,0.0,3.0,3.0,11.0,5.0,6.0,14.0,80.0,14.0,19.0,15.0,5.0,0.0,1.0,3,0,0,3,2018,15.0,3
1660,LEGANÉS,GETAFE,1-1,0-1,4.3,6.1,5.8,66,34,8.0,5.0,17.0,4.0,7.0,21.0,76.0,34.0,9.0,12.0,1.0,0.0,1.0,2.0,2.0,6.0,2.0,2.0,32.0,60.0,28.0,42.0,13.0,2.0,0.0,0.0,1,1,1,1,2018,13.0,0
1661,ATLETICO MADRID,ALAVÉS,3-0,1-0,6.1,7.1,5.1,48,52,5.0,5.0,12.0,2.0,5.0,23.0,71.0,27.0,30.0,20.0,5.0,0.0,0.0,8.0,3.0,13.0,2.0,5.0,17.0,72.0,17.0,21.0,15.0,4.0,0.0,0.0,3,0,0,3,2018,10.0,3
1662,VALENCIA,SEVILLA FC,1-1,0-0,5.5,6.5,6.4,54,46,3.0,6.0,16.0,7.0,6.0,25.0,83.0,15.0,19.0,13.0,0.0,0.0,0.0,3.0,3.0,11.0,5.0,4.0,16.0,77.0,16.0,35.0,17.0,4.0,0.0,0.0,1,1,1,1,2018,9.0,0
1663,VILLARREAL,CELTA,2-3,0-1,8.9,5.3,7.0,53,47,6.0,3.0,13.0,4.0,6.0,25.0,80.0,16.0,10.0,12.0,3.0,0.0,0.0,6.0,7.0,14.0,1.0,1.0,13.0,81.0,19.0,25.0,10.0,3.0,0.0,0.0,2,3,3,2,2018,9.0,-1
1664,ESPANYOL,BARCELONA,0-4,0-3,6.6,5.1,8.7,45,55,10.0,3.0,15.0,2.0,11.0,16.0,84.0,10.0,9.0,16.0,1.0,0.0,0.0,2.0,9.0,17.0,6.0,4.0,10.0,86.0,10.0,14.0,10.0,0.0,0.0,0.0,0,4,4,0,2018,13.0,-4
1665,EIBAR,LEVANTE,4-4,1-2,9.7,6.9,6.0,60,40,17.0,7.0,32.0,8.0,12.0,18.0,79.0,21.0,10.0,11.0,2.0,0.0,0.0,5.0,4.0,14.0,5.0,3.0,13.0,72.0,12.0,38.0,7.0,2.0,0.0,0.0,4,4,4,4,2018,24.0,0
1666,HUESCA,REAL MADRID,0-1,0-1,3.3,6.3,6.1,46,54,5.0,4.0,11.0,2.0,11.0,17.0,76.0,7.0,12.0,12.0,2.0,0.0,0.0,0.0,4.0,5.0,1.0,6.0,34.0,82.0,12.0,32.0,10.0,2.0,0.0,0.0,0,1,1,0,2018,9.0,-1
1667,REAL SOCIEDAD,VALLADOLID,1-2,0-1,6.2,5.7,6.5,68,32,12.0,5.0,23.0,6.0,11.0,21.0,88.0,26.0,15.0,9.0,2.0,0.0,0.0,2.0,6.0,10.0,2.0,6.0,14.0,66.0,16.0,27.0,16.0,2.0,0.0,0.0,1,2,2,1,2018,17.0,-1
1668,REAL BETIS,RAYO VALLECANO,2-0,0-0,4.3,6.5,5.5,60,40,3.0,3.0,8.0,2.0,2.0,16.0,88.0,11.0,15.0,14.0,2.0,0.0,0.0,6.0,5.0,14.0,3.0,9.0,14.0,81.0,8.0,8.0,20.0,3.0,0.0,0.0,2,0,0,2,2018,6.0,2
1669,ATHLETIC,GIRONA,1-0,0-0,4.6,7.3,4.9,51,49,6.0,10.0,25.0,9.0,11.0,29.0,79.0,34.0,7.0,17.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,21.0,79.0,25.0,51.0,15.0,1.0,0.0,0.0,1,0,0,1,2018,16.0,1
1670,CELTA,LEGANÉS,0-0,0-0,2.4,6.2,6.1,80,20,6.0,2.0,15.0,7.0,10.0,29.0,91.0,17.0,7.0,11.0,3.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,11.0,60.0,18.0,42.0,11.0,3.0,0.0,0.0,0,0,0,0,2018,8.0,0
1671,GETAFE,REAL SOCIEDAD,1-0,1-0,3.1,5.7,6.0,29,71,7.0,2.0,9.0,0.0,2.0,15.0,55.0,17.0,23.0,24.0,3.0,0.0,0.0,4.0,4.0,9.0,1.0,3.0,21.0,82.0,31.0,8.0,14.0,4.0,0.0,0.0,1,0,0,1,2018,9.0,1
1672,VALLADOLID,ATLETICO MADRID,2-3,0-2,7.6,5.5,6.7,56,44,5.0,2.0,8.0,1.0,9.0,19.0,80.0,8.0,13.0,16.0,4.0,0.0,0.0,5.0,5.0,14.0,4.0,3.0,17.0,79.0,24.0,25.0,13.0,1.0,0.0,0.0,2,3,3,2,2018,7.0,-1
1673,REAL MADRID,RAYO VALLECANO,1-0,1-0,3.5,6.3,5.9,69,31,3.0,4.0,9.0,2.0,4.0,23.0,91.0,7.0,7.0,15.0,0.0,0.0,0.0,6.0,3.0,11.0,2.0,4.0,16.0,79.0,14.0,24.0,18.0,3.0,0.0,0.0,1,0,0,1,2018,7.0,1
1674,EIBAR,VALENCIA,1-1,0-1,4.7,6.3,6.0,56,44,8.0,6.0,18.0,4.0,4.0,23.0,74.0,29.0,20.0,11.0,0.0,0.0,0.0,5.0,4.0,11.0,2.0,2.0,22.0,69.0,31.0,29.0,15.0,1.0,0.0,0.0,1,1,1,1,2018,14.0,0
1675,SEVILLA FC,GIRONA,2-0,0-0,3.9,6.6,5.5,50,50,12.0,5.0,17.0,1.0,5.0,18.0,78.0,17.0,28.0,18.0,2.0,0.0,0.0,3.0,2.0,7.0,2.0,3.0,28.0,80.0,25.0,25.0,12.0,1.0,0.0,0.0,2,0,0,2,2018,17.0,2
1676,ESPANYOL,REAL BETIS,1-3,1-1,6.6,4.9,7.0,33,67,7.0,3.0,11.0,1.0,0.0,15.0,78.0,12.0,21.0,23.0,3.0,0.0,0.0,5.0,5.0,12.0,2.0,4.0,15.0,87.0,8.0,7.0,10.0,4.0,0.0,0.0,1,3,3,1,2018,10.0,-2
1677,HUESCA,VILLARREAL,2-2,1-0,9.8,6.7,4.5,55,45,7.0,12.0,29.0,10.0,12.0,20.0,78.0,20.0,16.0,12.0,4.0,0.0,0.0,2.0,6.0,10.0,2.0,2.0,18.0,71.0,23.0,47.0,11.0,4.0,1.0,0.0,2,2,2,2,2018,19.0,0
1678,LEVANTE,BARCELONA,0-5,0-2,7.7,4.6,8.5,43,57,7.0,6.0,20.0,7.0,15.0,14.0,83.0,3.0,7.0,12.0,2.0,0.0,1.0,6.0,9.0,16.0,1.0,3.0,12.0,88.0,13.0,22.0,9.0,3.0,0.0,0.0,0,5,5,0,2018,13.0,-5
1679,ALAVÉS,ATHLETIC,0-0,0-0,2.0,5.7,6.6,46,54,7.0,2.0,11.0,2.0,5.0,25.0,67.0,25.0,35.0,16.0,2.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,25.0,68.0,37.0,18.0,13.0,2.0,0.0,0.0,0,0,0,0,2018,9.0,0
1680,GIRONA,GETAFE,1-1,0-0,4.1,6.7,5.8,66,34,4.0,4.0,12.0,4.0,4.0,47.0,80.0,22.0,14.0,9.0,1.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,19.0,61.0,21.0,24.0,13.0,2.0,0.0,0.0,1,1,1,1,2018,8.0,0
1681,REAL SOCIEDAD,ALAVÉS,0-1,0-1,3.5,5.8,6.6,68,32,9.0,4.0,18.0,5.0,10.0,24.0,84.0,31.0,17.0,14.0,2.0,0.0,0.0,4.0,3.0,9.0,2.0,1.0,18.0,66.0,23.0,37.0,11.0,4.0,0.0,0.0,0,1,1,0,2018,13.0,-1
1682,REAL BETIS,EIBAR,1-1,1-0,4.2,6.0,6.4,57,43,2.0,2.0,4.0,0.0,4.0,16.0,86.0,17.0,38.0,11.0,2.0,0.0,0.0,8.0,4.0,15.0,3.0,11.0,17.0,78.0,17.0,11.0,13.0,4.0,0.0,0.0,1,1,1,1,2018,4.0,0
1683,ATLETICO MADRID,ESPANYOL,1-0,0-0,4.0,6.4,6.1,37,63,2.0,5.0,8.0,1.0,5.0,15.0,73.0,14.0,25.0,16.0,1.0,0.0,0.0,8.0,4.0,18.0,6.0,9.0,18.0,83.0,15.0,14.0,13.0,1.0,0.0,0.0,1,0,0,1,2018,7.0,1
1684,BARCELONA,CELTA,2-0,2-0,4.1,7.4,5.6,51,49,3.0,5.0,9.0,1.0,4.0,20.0,86.0,7.0,11.0,14.0,0.0,0.0,0.0,6.0,1.0,11.0,4.0,6.0,11.0,86.0,4.0,10.0,15.0,1.0,0.0,0.0,2,0,0,2,2018,8.0,2
1685,ATHLETIC,VALLADOLID,1-1,1-0,4.3,6.0,6.0,43,57,2.0,3.0,8.0,3.0,3.0,17.0,74.0,26.0,17.0,25.0,3.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,20.0,81.0,22.0,12.0,12.0,2.0,0.0,0.0,1,1,1,1,2018,5.0,0
1686,VALENCIA,HUESCA,2-1,1-0,7.2,6.4,5.6,48,52,6.0,8.0,19.0,5.0,12.0,22.0,76.0,20.0,27.0,14.0,7.0,0.0,0.0,4.0,4.0,11.0,3.0,5.0,17.0,81.0,19.0,37.0,15.0,4.0,0.0,0.0,2,1,1,2,2018,14.0,1
1687,LEGANÉS,SEVILLA FC,1-1,1-0,5.0,6.5,6.2,47,53,7.0,4.0,13.0,2.0,3.0,27.0,76.0,29.0,30.0,14.0,3.0,0.0,0.0,3.0,2.0,8.0,3.0,6.0,29.0,74.0,17.0,20.0,9.0,3.0,0.0,1.0,1,1,1,1,2018,11.0,0
1688,RAYO VALLECANO,LEVANTE,2-1,1-0,6.5,7.5,4.9,41,59,6.0,8.0,18.0,4.0,3.0,11.0,76.0,11.0,47.0,13.0,2.0,0.0,0.0,2.0,7.0,12.0,3.0,5.0,42.0,75.0,15.0,18.0,10.0,2.0,0.0,0.0,2,1,1,2,2018,14.0,1
1689,VILLARREAL,REAL MADRID,2-2,1-2,8.2,6.3,6.5,46,54,3.0,4.0,12.0,5.0,6.0,13.0,87.0,11.0,13.0,12.0,2.0,0.0,0.0,2.0,7.0,14.0,5.0,4.0,10.0,89.0,7.0,17.0,13.0,2.0,0.0,0.0,2,2,2,2,2018,7.0,0
1690,LEVANTE,GIRONA,2-2,0-1,8.1,5.9,6.3,56,44,5.0,8.0,19.0,6.0,8.0,19.0,78.0,11.0,15.0,18.0,3.0,0.0,1.0,6.0,2.0,9.0,1.0,2.0,13.0,72.0,23.0,30.0,16.0,1.0,0.0,0.0,2,2,2,2,2018,13.0,0
1691,ESPANYOL,LEGANÉS,1-0,1-0,3.8,6.4,5.5,52,48,8.0,1.0,12.0,3.0,3.0,23.0,81.0,23.0,31.0,10.0,2.0,0.0,0.0,5.0,2.0,10.0,3.0,6.0,15.0,80.0,25.0,16.0,17.0,4.0,1.0,0.0,1,0,0,1,2018,9.0,1
1692,VALLADOLID,RAYO VALLECANO,0-1,0-1,4.0,5.5,7.2,59,41,5.0,5.0,12.0,2.0,9.0,23.0,80.0,12.0,7.0,16.0,0.0,0.0,0.0,2.0,5.0,9.0,2.0,5.0,17.0,76.0,15.0,31.0,23.0,3.0,0.0,0.0,0,1,1,0,2018,10.0,-1
1693,ALAVÉS,VALENCIA,2-1,2-1,5.6,6.4,5.6,45,55,6.0,5.0,14.0,3.0,2.0,23.0,70.0,31.0,30.0,10.0,3.0,0.0,0.0,8.0,2.0,14.0,4.0,6.0,19.0,77.0,24.0,34.0,13.0,3.0,0.0,0.0,2,1,1,2,2018,11.0,1
1694,HUESCA,REAL BETIS,2-1,0-0,5.3,7.5,5.2,33,67,4.0,6.0,11.0,1.0,4.0,17.0,73.0,10.0,20.0,21.0,3.0,0.0,0.0,1.0,1.0,7.0,5.0,6.0,17.0,86.0,12.0,22.0,7.0,2.0,0.0,0.0,2,1,1,2,2018,10.0,1
1695,EIBAR,VILLARREAL,0-0,0-0,3.0,6.6,6.2,55,45,10.0,6.0,24.0,8.0,13.0,20.0,72.0,41.0,8.0,12.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,24.0,65.0,37.0,38.0,15.0,2.0,0.0,0.0,0,0,0,0,2018,16.0,0
1696,SEVILLA FC,ATLETICO MADRID,1-1,1-1,5.4,5.8,6.7,55,45,6.0,5.0,15.0,4.0,4.0,25.0,82.0,19.0,27.0,15.0,5.0,0.0,0.0,3.0,7.0,12.0,2.0,5.0,15.0,77.0,20.0,22.0,11.0,7.0,0.0,0.0,1,1,1,1,2018,11.0,0
1697,REAL MADRID,REAL SOCIEDAD,0-2,0-1,6.3,5.7,7.1,59,41,8.0,8.0,28.0,12.0,10.0,27.0,88.0,15.0,9.0,13.0,4.0,1.0,0.0,5.0,4.0,12.0,3.0,4.0,19.0,82.0,12.0,41.0,13.0,1.0,0.0,0.0,0,2,2,0,2018,16.0,-2
1698,GETAFE,BARCELONA,1-2,1-2,5.9,5.1,6.9,24,76,6.0,2.0,10.0,2.0,4.0,11.0,68.0,6.0,17.0,23.0,4.0,0.0,0.0,4.0,8.0,12.0,0.0,3.0,11.0,90.0,15.0,10.0,12.0,3.0,0.0,0.0,1,2,2,1,2018,8.0,-1
1699,CELTA,ATHLETIC,1-2,1-1,5.7,5.7,6.6,66,34,9.0,3.0,17.0,5.0,3.0,12.0,86.0,21.0,20.0,16.0,2.0,0.0,0.0,3.0,4.0,8.0,1.0,2.0,23.0,71.0,24.0,18.0,21.0,5.0,0.0,0.0,1,2,2,1,2018,12.0,-1
1700,RAYO VALLECANO,CELTA,4-2,2-2,8.6,7.7,4.9,39,61,1.0,8.0,11.0,2.0,7.0,24.0,71.0,14.0,28.0,12.0,4.0,0.0,0.0,4.0,4.0,13.0,5.0,5.0,24.0,81.0,14.0,21.0,8.0,1.0,0.0,0.0,4,2,2,4,2018,9.0,2
1701,LEGANÉS,HUESCA,1-0,0-0,3.6,6.1,5.3,50,50,5.0,7.0,14.0,2.0,4.0,25.0,74.0,24.0,11.0,11.0,3.0,0.0,0.0,4.0,3.0,9.0,2.0,4.0,28.0,74.0,26.0,27.0,9.0,3.0,0.0,0.0,1,0,0,1,2018,12.0,1
1702,VALENCIA,VALLADOLID,1-1,0-0,4.5,6.1,5.7,63,37,9.0,5.0,17.0,3.0,7.0,25.0,83.0,28.0,8.0,15.0,2.0,0.0,0.0,2.0,1.0,6.0,3.0,0.0,19.0,66.0,22.0,27.0,18.0,5.0,0.0,0.0,1,1,1,1,2018,14.0,0
1703,GIRONA,ALAVÉS,1-1,1-0,4.8,6.4,5.8,55,45,5.0,4.0,9.0,0.0,6.0,20.0,78.0,29.0,21.0,21.0,4.0,0.0,0.0,8.0,4.0,15.0,3.0,3.0,14.0,73.0,18.0,20.0,14.0,2.0,0.0,0.0,1,1,1,1,2018,9.0,0
1704,VILLARREAL,GETAFE,1-2,0-0,6.9,5.3,5.7,58,42,6.0,7.0,17.0,4.0,6.0,25.0,73.0,28.0,22.0,14.0,5.0,0.0,0.0,3.0,4.0,9.0,2.0,1.0,31.0,62.0,24.0,28.0,13.0,3.0,0.0,0.0,1,2,2,1,2018,13.0,-1
